@RELATION estilo
@ATTRIBUTE 'att0' real
@ATTRIBUTE 'att1' real
@ATTRIBUTE 'att2' real
@ATTRIBUTE 'att3' real
@ATTRIBUTE 'att4' real
@ATTRIBUTE 'att5' real
@ATTRIBUTE 'att6' real
@ATTRIBUTE 'att7' real
@ATTRIBUTE 'att8' real
@ATTRIBUTE 'att9' real
@ATTRIBUTE 'att10' real
@ATTRIBUTE 'att11' real
@ATTRIBUTE 'att12' real
@ATTRIBUTE 'att13' real
@ATTRIBUTE 'att14' real
@ATTRIBUTE 'att15' real
@ATTRIBUTE 'att16' real
@ATTRIBUTE 'att17' real
@ATTRIBUTE 'att18' real
@ATTRIBUTE 'att19' real
@ATTRIBUTE 'att20' real
@ATTRIBUTE 'att21' real
@ATTRIBUTE 'att22' real
@ATTRIBUTE 'att23' real
@ATTRIBUTE 'att24' real
@ATTRIBUTE 'att25' real
@ATTRIBUTE 'att26' real
@ATTRIBUTE 'att27' real
@ATTRIBUTE 'att28' real
@ATTRIBUTE 'att29' real
@ATTRIBUTE 'att30' real
@ATTRIBUTE 'att31' real
@ATTRIBUTE 'att32' real
@ATTRIBUTE 'att33' real
@ATTRIBUTE 'att34' real
@ATTRIBUTE 'att35' real
@ATTRIBUTE 'att36' real
@ATTRIBUTE 'att37' real
@ATTRIBUTE 'att38' real
@ATTRIBUTE 'att39' real
@ATTRIBUTE 'att40' real
@ATTRIBUTE 'att41' real
@ATTRIBUTE 'att42' real
@ATTRIBUTE 'att43' real
@ATTRIBUTE 'att44' real
@ATTRIBUTE 'att45' real
@ATTRIBUTE 'att46' real
@ATTRIBUTE 'att47' real
@ATTRIBUTE 'att48' real
@ATTRIBUTE 'att49' real
@ATTRIBUTE 'att50' real
@ATTRIBUTE 'att51' real
@ATTRIBUTE 'att52' real
@ATTRIBUTE 'att53' real
@ATTRIBUTE 'att54' real
@ATTRIBUTE 'att55' real
@ATTRIBUTE 'att56' real
@ATTRIBUTE 'att57' real
@ATTRIBUTE 'att58' real
@ATTRIBUTE 'att59' real
@ATTRIBUTE 'att60' real
@ATTRIBUTE 'att61' real
@ATTRIBUTE 'att62' real
@ATTRIBUTE 'att63' real
@ATTRIBUTE 'att64' real
@ATTRIBUTE 'att65' real
@ATTRIBUTE 'att66' real
@ATTRIBUTE 'att67' real
@ATTRIBUTE 'att68' real
@ATTRIBUTE 'att69' real
@ATTRIBUTE 'att70' real
@ATTRIBUTE 'att71' real
@ATTRIBUTE 'att72' real
@ATTRIBUTE 'att73' real
@ATTRIBUTE 'att74' real
@ATTRIBUTE 'att75' real
@ATTRIBUTE 'att76' real
@ATTRIBUTE 'att77' real
@ATTRIBUTE 'att78' real
@ATTRIBUTE 'att79' real
@ATTRIBUTE 'att80' real
@ATTRIBUTE 'att81' real
@ATTRIBUTE 'att82' real
@ATTRIBUTE 'att83' real
@ATTRIBUTE 'att84' real
@ATTRIBUTE 'att85' real
@ATTRIBUTE 'att86' real
@ATTRIBUTE 'att87' real
@ATTRIBUTE 'att88' real
@ATTRIBUTE 'att89' real
@ATTRIBUTE 'att90' real
@ATTRIBUTE 'att91' real
@ATTRIBUTE 'att92' real
@ATTRIBUTE 'att93' real
@ATTRIBUTE 'att94' real
@ATTRIBUTE 'att95' real
@ATTRIBUTE 'att96' real
@ATTRIBUTE 'att97' real
@ATTRIBUTE 'att98' real
@ATTRIBUTE 'att99' real
@ATTRIBUTE 'class' {0,1,2,3} 
@DATA
0.101415, -0.320291, -0.0374863, -0.384188, 0.0279876, -0.00599066, 0.0338477, -0.0222101, 0.159675, 0.219102, -0.232023, -0.425182, -0.108727, -0.158545, -0.18053, 0.128994, -0.0705392, -0.203931, 0.583303, -0.168685, -0.0716572, -0.137777, 0.392506, -0.0420162, 0.0131044, -0.40149, 0.118954, -0.126452, 0.0465879, 0.0779655, 0.353013, -0.123086, 0.220537, 0.462389, -0.221191, -0.237444, -0.381781, -0.181165, 0.0384488, -0.0169323, -0.255678, -0.00631903, 0.0819103, -0.11947, 0.19707, 0.170268, 0.0301314, -0.287696, -0.0737446, -0.00737544, 0.117047, -0.0863417, 0.115069, -0.239774, -0.0606912, 0.0488269, -0.0249207, 0.198278, -0.117975, 0.21599, -0.134524, -0.0567514, 0.220655, 0.190024, -0.0327056, -0.0202624, -0.165029, 0.278075, 0.124117, -0.0428113, -0.0427237, -0.0205783, 0.165191, 0.220099, 0.214736, 0.166429, -0.153427, -0.29288, -0.336735, -0.172025, -0.373169, -0.131085, 0.129994, 0.0532726, -0.0697183, 0.302468, 0.224261, 0.334918, 0.336758, -0.531354, 0.00557028, 0.0678334, -0.166407, -0.0125307, -0.209091, -0.115898, -0.525872, -0.14203, 0.22826, 0.226157, 1
0.0803249, -0.387275, -0.33109, -0.219097, 0.272496, -0.120898, 0.0194925, 0.196306, 0.142988, 0.0258365, -0.458992, -0.455295, -0.11978, -0.366754, -0.0221425, 0.0549889, -0.0574673, -0.246662, 0.882188, -0.0887996, -0.039027, -0.11541, 0.117864, -0.0818731, 0.119626, -0.535613, 0.0357559, 0.0650868, -0.159064, 0.193438, 0.409736, 0.109669, 0.188288, 0.494914, -0.0443164, -0.116133, -0.563083, -0.0398695, -0.0544595, 0.0405526, -0.025193, 0.131751, 0.0142668, -0.0771017, 0.254323, 0.0279753, 0.112505, -0.262298, -0.0653625, -0.210052, -0.181743, -0.0173777, -0.120995, -0.22879, 0.217511, -0.0619109, 0.242161, 0.136075, -0.0248849, 0.0944496, 0.0120911, -0.179603, -0.289162, -0.153259, -0.151519, 0.149268, -0.340107, 0.47729, -0.151513, 0.0374373, -0.125717, 0.401952, 0.354093, 0.0464014, -0.0476005, 0.465109, 0.0314116, -0.186261, 0.211516, -0.0499049, -0.182315, -0.014318, 0.0710653, 0.0314168, -0.0107154, 0.368656, 0.227123, 0.398233, 0.3693, -0.356382, -0.0745118, -0.0349021, -0.258844, 0.097415, -0.170088, -0.164465, -0.295247, -0.36557, 0.254667, 0.345011, 1
0.203427, -0.208391, -0.146362, -0.417175, 0.0719416, -0.164513, -0.0407753, 0.0424699, 0.437531, 0.299297, -0.506402, -0.566926, -0.279192, -0.503108, -0.304066, 0.1852, -0.203076, -0.286003, 0.861459, 0.0349739, -0.276406, -0.0377114, 0.592135, -0.0915293, 0.0990611, -0.3681, -0.15983, -0.185289, 0.0677904, -0.0575031, 0.429376, 0.11627, 0.199529, 0.685623, -0.213452, -0.0311697, -0.699807, -0.24344, -0.247562, -0.151313, 0.00185584, 0.0550813, 0.0861393, 0.0158889, 0.217559, 0.0976399, -0.0481016, -0.39914, 0.110167, -0.261841, -0.159547, -0.0738531, 0.118212, -0.139578, 0.110773, 0.0712394, -0.126456, 0.359055, 0.0349103, -0.141703, -0.0285202, -0.121248, 0.103335, 0.0551793, 0.163747, 0.266997, -0.546935, 0.435683, 0.159091, -0.0733908, -0.17157, 0.0492665, 0.0411821, 0.212257, 0.128742, 0.507185, 0.203867, -0.416792, -0.00505821, -0.234364, -0.0209297, -0.147223, -0.0274708, 0.0121159, -0.0202359, 0.398857, 0.235773, 0.504046, 0.514418, -0.23784, 0.120874, 0.0525155, -0.18755, 0.165863, -0.302646, -0.181916, -0.565107, -0.377455, 0.265861, 0.552458, 1
0.280386, -0.209697, -0.373544, -0.665074, 0.34904, -0.257642, 0.0574239, 0.155253, 0.0456125, 0.211681, -0.524731, -0.510175, -0.189304, -0.466793, -0.130693, 0.0123398, -0.220725, -0.184153, 0.730846, -0.0177302, -0.232652, 0.033133, 0.40748, -0.206386, -0.0157317, -0.272189, -0.203364, -0.199708, 0.180513, -0.0354502, 0.296263, 0.00149731, 0.209814, 0.620841, 0.0184516, -0.0522258, -0.485048, -0.116483, -0.448553, 0.143279, -0.0796262, -0.117362, -0.0661467, -0.182055, -0.000197017, 0.157276, 0.0766014, -0.345218, 0.0310963, -0.236169, -0.152938, 0.0979139, 0.0368327, -0.159588, -0.168965, 0.0164559, -0.093567, 0.130586, 0.180137, 0.0957814, -0.145268, -0.229835, 0.152915, 0.0876364, 0.100135, 0.196918, -0.523536, 0.225185, 0.168057, -0.0726251, -0.0934533, 0.0872664, 0.221289, 0.276184, 0.149107, 0.306596, 0.0816646, -0.424181, 0.200211, -0.00225149, -0.152744, -0.157948, 0.0174312, 0.0833137, -0.215008, 0.326819, 0.49688, 0.427934, 0.529744, -0.144283, 0.162202, -0.0463079, -0.267414, 0.234881, -0.0136404, -0.0827971, -0.468062, -0.247867, 0.19235, 0.482367, 1
0.415209, -0.225026, -0.575094, -0.658731, 0.42879, -0.282687, 0.172775, 0.234975, -0.016997, 0.320366, -0.418437, -0.251921, -0.476623, 0.00965257, 0.233932, -0.0113035, -0.060235, -0.0470719, 0.236676, 0.192949, -0.451293, -0.0316849, 0.644836, -0.17381, -0.0627302, -0.00524772, -0.293078, -0.182947, 0.230032, 0.0321122, 0.186853, -0.0890505, 0.279895, 0.437191, -0.0706605, 0.022709, -0.407939, 0.0959949, -0.570286, -0.0902347, 0.0746, -0.0310781, 0.172422, -0.162683, -0.142392, 0.0885143, 0.0630158, -0.101528, -0.0460168, -0.2018, -0.135031, 0.285879, -0.0598709, 0.0147871, -0.285259, 0.107531, -0.195186, -0.245998, 0.294168, -0.0364181, -0.0512794, -0.0900735, 0.314088, 0.197741, 0.0215537, 0.307411, -0.574423, 0.467446, 0.451631, -0.148003, -0.0975489, -0.0601857, 0.106215, 0.442652, 0.44623, 0.256569, 0.257877, -0.269731, -0.0623335, 0.0766588, -0.30105, -0.0299938, 0.116085, -0.155725, -0.120658, -0.106039, 0.786841, 0.174057, 0.332282, -0.00755234, 0.182354, -0.103139, -0.311237, 0.22789, -0.159092, 0.0782321, -0.286524, -0.0388909, -0.0125526, 0.37039, 1
0.362962, -0.348328, -0.272043, -0.359156, 0.338897, -0.248648, 0.0813276, 0.0951336, 0.17497, 0.276499, -0.558819, -0.323724, -0.220912, -0.467565, -0.174264, 0.0665815, -0.103124, -0.207561, 0.452171, 0.271584, -0.421724, 0.0566288, 0.433125, -0.0797028, 0.0314697, -0.101105, -0.351759, 0.0231423, -0.126433, -0.0914701, 0.420953, -0.01261, 0.0889516, 0.130149, 0.0872507, -0.0391197, -0.370338, -0.147784, -0.45538, -0.0390204, 0.179419, 0.0473918, 0.31623, -0.146357, 0.110582, -0.065883, 0.078773, -0.181529, -0.160785, -0.282121, -0.394735, 0.314524, -0.0527691, 0.0402972, 0.0289296, 0.0816317, -0.0249868, 0.180145, -0.0207906, 0.0679594, 0.0749559, 0.224371, 0.0437954, 0.169311, 0.201562, 0.258349, -0.276762, 0.168303, 0.322336, -0.0953825, -0.184391, 0.010009, 0.0745371, 0.285612, 0.144026, 0.294631, 0.443083, -0.287204, 0.0373782, -0.155664, -0.269139, -0.247443, 0.0651406, 0.128941, -0.153551, 0.0254373, 0.494179, 0.402354, 0.142976, 0.292195, 0.140671, 0.0642005, -0.312963, 0.201425, -0.148953, -0.119219, -0.138663, -0.0923226, 0.273368, 0.445393, 1
0.638758, -0.527181, -0.33095, -0.425985, 0.328356, -0.250084, 0.133813, -0.0844394, 0.166514, 0.294956, -0.34063, -0.438778, -0.228397, -0.399619, -0.116838, 0.143137, -0.189113, -0.373855, 0.476726, 0.036065, -0.474222, 0.118866, 0.408362, -0.179579, 0.0614764, -0.0983623, -0.237608, -0.251694, 0.0155821, -0.0285367, 0.527279, -0.343332, 0.113299, 0.314325, 0.04692, -0.25767, -0.440681, -0.204118, -0.439278, 0.193547, -0.0742783, 0.0715428, 0.354733, -0.238481, 0.029287, 0.0612989, 0.220478, -0.345441, -0.0533282, -0.101877, -0.0191847, 0.0912685, -0.112198, -0.0493128, -0.139264, 0.143578, -0.050676, 0.0678047, -0.20418, 0.243375, 0.0494008, 0.0645116, 0.0674712, 0.351535, 0.114179, 0.0982934, -0.224686, 0.0504139, 0.441746, -0.0402859, 0.102283, -0.139294, 0.267137, 0.365671, 0.416218, 0.335193, 0.303139, -0.177625, -0.498486, -0.0674294, -0.697872, -0.370735, 0.384908, 0.180293, -0.133642, 0.211016, 0.497158, 0.562216, 0.416027, 0.0122193, 0.0936128, 0.0366935, -0.416183, 0.196308, -0.156356, -0.227779, -0.440356, -0.0014997, 0.413299, 0.366804, 1
0.412347, -0.437713, -0.74444, -0.63681, 0.432402, -0.353809, 0.0488341, 0.305118, 0.157111, 0.0806046, -0.617045, -0.355744, -0.203494, -0.394112, -0.0363147, 0.0802824, -0.167607, -0.240843, 0.716545, 0.171666, -0.330926, -0.154012, 0.498497, -0.15448, 0.0354546, -0.468844, -0.0586822, -0.0656136, 0.086467, 0.144825, 0.539892, 0.109697, 0.208252, 0.723335, -0.0266174, 0.0133865, -0.622827, 0.040993, -0.469083, 0.0619851, 0.0449253, -0.0390417, -0.142058, -0.257424, 0.137071, 0.121153, 0.0370182, -0.256505, -0.0871509, -0.373934, -0.245704, 0.179258, 0.012191, -0.00860202, 0.0209407, -0.00268462, 0.0588141, 0.0186797, -0.0243, 0.112618, -0.0894258, -0.267279, -0.0373958, 0.0124335, 0.0611147, 0.220127, -0.396035, 0.627719, -0.00572879, 0.0900151, 5.45904e-05, 0.273288, 0.298733, 0.25319, 0.301014, 0.479198, 0.219977, -0.412618, 0.138788, -0.00789048, -0.301606, 0.0904809, 0.10316, 0.0808322, -0.210299, 0.233213, 0.702096, 0.398587, 0.64517, -0.185814, 0.0976634, -0.0412868, -0.385011, 0.0474108, -0.144606, 0.0786398, -0.233249, -0.262965, 0.167287, 0.309668, 1
0.352764, -0.453198, -0.602834, -0.618729, 0.376792, -0.14751, -0.0450075, 0.36292, -0.0930637, 0.120567, -0.426071, -0.266061, -0.333267, -0.463768, 0.0228894, 0.072163, 0.16352, -0.146394, 0.763435, 0.242049, -0.250164, -0.0932227, 0.549691, -0.151354, -0.0687885, -0.21417, -0.190476, -0.0753213, -0.182847, 0.0128902, 0.393401, 0.122882, 0.221212, 0.17667, 0.282441, 0.0309982, -0.733285, 0.0481817, -0.489712, -0.0945604, 0.0674518, -0.0739795, 0.0738968, -0.241772, 0.06637, -0.194968, 0.0883406, -0.209665, -0.0217401, -0.461383, -0.265754, 0.212689, -0.0427833, 0.000910023, -0.0999765, 0.162145, -0.143263, -0.138007, 0.150822, -0.0755712, 0.037902, 0.114178, 0.208147, -0.0334908, 0.140485, 0.43433, -0.606949, 0.467281, 0.26455, 0.0723891, 0.0397775, 0.138364, 0.233098, 0.303222, 0.020679, 0.169029, 0.278254, -0.116479, 0.299903, 0.139658, -0.240702, -0.164229, 0.0596967, -0.00395368, -0.10821, 0.0782634, 0.80313, 0.399802, 0.424472, 0.0212112, -0.0177565, -0.180264, -0.0697601, 0.207207, -0.12494, 0.0620691, -0.219602, -0.195134, 0.175827, 0.286027, 1
0.48691, -0.293786, -0.254522, -0.40241, 0.469616, -0.000857895, -0.148911, 0.0166103, 0.364085, 0.242707, -1.00375, -0.673289, -0.11735, -0.0651761, -0.305374, 0.423067, -0.231104, -0.0490658, 0.529975, 0.195369, -0.0465363, 0.228003, 0.21898, -0.0132298, -0.105176, -0.361912, -0.525296, -0.215765, -0.190061, 0.125476, 0.15438, -0.621773, 0.163343, 0.38563, -0.117003, -0.292656, -0.243497, -0.249564, -0.207264, 0.197798, -0.251021, 0.450931, 0.356763, -0.161276, 0.0395594, 0.0779902, 0.0076204, -0.537522, 0.133017, -0.564282, 0.171108, 0.571798, -0.205781, -0.317308, 0.0442489, 0.415098, -0.0486278, -0.069524, -0.0937585, 0.273771, -0.274776, 0.134907, -0.0699024, 0.452397, 0.100987, 0.222252, 0.0297418, 0.157664, 0.191065, 0.118623, -0.232441, 0.00809249, 0.250738, 0.386673, 0.558841, 0.377416, 0.0629806, -0.290214, -0.180674, -0.189516, -0.531194, -0.34388, 0.375522, 0.45955, -0.14927, 0.114832, 0.518984, 0.735085, 0.511219, -0.00760511, -0.149393, 0.422767, -0.346851, 0.365624, -0.165372, -0.453404, -0.296867, 0.325924, -0.103973, 0.430434, 1
0.267373, -0.179079, -0.45613, -0.412215, 0.414627, -0.344418, -0.00287434, 0.244392, 0.265484, 0.13275, -1.13138, -0.408561, -0.240485, -0.0377525, -0.424888, 0.0961128, -0.39091, -0.195724, 0.608958, 0.355887, -0.278511, 0.0041649, 0.322122, -0.148636, 0.078096, -0.337958, -0.0873096, 0.0492326, -0.0103193, 0.178567, 0.273544, -0.07551, 0.115462, 0.684306, 0.0118348, 0.225619, -0.168623, 0.0537742, -0.226593, 0.0590204, -0.0122154, 0.195416, 0.250738, -0.0113806, 0.0883635, 0.11375, 0.0517309, -0.00109924, -0.167031, -0.483007, -0.34478, 0.551441, -0.141252, -0.278141, 0.0652447, 0.0710017, 0.128778, 0.178924, -0.0935829, 0.176529, -0.0311064, -0.0421351, 0.020988, 0.234498, 0.0515518, 0.166953, -0.303759, 0.38027, -0.0700957, 0.0741299, -0.319362, 0.0194153, 0.0543177, 0.393752, 0.438742, 0.433893, 0.234036, -0.368238, 0.0253724, -0.15998, -0.170279, 0.284636, 0.0116223, 0.0489878, -0.139996, 0.145123, 0.690102, 0.278752, 0.0357576, -0.216229, 0.00602883, 0.0875945, -0.498636, 0.0173305, 0.0843981, -0.15319, 0.0587588, 0.119803, -0.0376239, 0.735919, 1
0.278145, -0.296829, -0.429929, -0.756348, 0.481498, 0.0148815, 0.0605557, 0.159742, -0.0429613, 0.229731, -0.748075, -0.821447, -0.175353, -0.352584, -0.027716, 0.178878, -0.153012, -0.0788096, 1.08747, 0.0239118, -0.109366, -0.159716, 0.444766, -0.187709, 0.128119, -0.514315, -0.432026, -0.309023, -0.0859748, -0.0229744, 0.202415, -0.296444, 0.377748, 0.724607, -0.116133, -0.20695, -0.530881, -0.2856, -0.214445, 0.0713169, -0.259954, 0.260035, 0.326716, -0.330613, 0.0560713, 0.13858, 0.301852, -0.575974, 0.185181, -0.181141, -0.151121, 0.125086, -0.175716, -0.305707, -0.100843, 0.303391, 0.114239, -0.0905828, 0.280882, 0.0165708, -0.235111, -0.243027, -0.0861986, 0.16157, -0.0644959, 0.455463, -0.611406, 0.451475, 0.250957, -0.00868367, -0.14227, 0.151016, 0.501003, 0.461642, 0.221227, 0.4539, -0.111778, -0.359062, 0.112126, 0.0309893, -0.275645, -0.407031, 0.235698, 0.11748, -0.0237943, 0.332878, 0.599287, 0.833255, 0.568187, -0.405292, -0.0680078, 0.159435, -0.232392, 0.377191, -0.0988388, -0.371914, -0.653207, -0.133864, 0.13633, 0.607112, 1
0.627184, -0.513126, -0.457456, -0.603892, 0.451371, -0.0619358, 0.254992, 0.136495, 0.112842, 0.354612, -0.365902, -0.650526, -0.287468, -0.0914378, 0.092269, 0.15091, -0.23439, -0.0195818, 0.524677, -0.05018, -0.301998, 0.123514, 0.532384, -0.218922, 0.105013, -0.215266, -0.376137, -0.31333, 0.179615, -0.103471, 0.255156, -0.469626, 0.452517, 0.559811, -0.258041, -0.455347, -0.444792, -0.212425, -0.316681, 0.300824, -0.275415, 0.10488, 0.378114, -0.321134, -0.107523, 0.200052, 0.304571, -0.457769, -0.015842, -0.0612163, -0.0314976, 0.166691, -0.199478, 0.0147479, -0.316621, 0.290301, -0.0601059, -0.119781, 0.21149, 0.0844828, -0.297447, -0.226206, 0.2477, 0.340115, -0.0676233, 0.231372, -0.444699, 0.261345, 0.621548, -0.123926, -0.0563059, -0.0132342, 0.435232, 0.524639, 0.487465, 0.197417, -0.111824, -0.266069, -0.391409, 0.111321, -0.682016, -0.4458, 0.370503, 0.125778, -0.125777, 0.191218, 0.616647, 0.653551, 0.562348, -0.23723, 0.029896, 0.0583572, -0.327608, 0.42201, -0.11892, -0.18545, -0.68987, -0.0366856, 0.201321, 0.513917, 1
0.146153, 0.0902732, -0.502573, -0.736722, -0.383791, -0.16816, 0.410404, -0.899067, -0.504431, 0.043077, -0.189469, -0.789204, -0.0221801, -1.13446, -0.409467, 0.038465, 0.340404, -0.4606, 1.25918, 0.501669, 0.302274, -0.125754, 0.502988, -0.127665, 0.403927, -0.240387, 0.58194, -0.449117, -0.563329, 0.374145, 0.696707, 0.214832, 0.361705, 1.51245, -0.0512043, -0.501206, -0.490607, 0.821046, -0.443381, 0.0195046, -0.420536, -0.31657, -0.490944, -0.253226, 0.214661, 0.874467, 0.618972, -0.684175, -0.0302248, 0.404458, -0.208483, -1.09836, 0.783304, -0.592172, -0.481521, -0.129283, -0.578282, 0.511344, -1.02705, 0.647681, -0.26915, -0.274492, 0.424018, 0.661, -0.184638, 0.541588, -0.0417167, -0.425693, -0.443544, 0.0584614, -0.19823, 0.760301, 0.392641, 0.789148, -0.212738, 1.09436, -0.430588, -0.458621, -0.259939, -0.00195221, 0.274194, -0.317394, -0.133334, -0.0240425, -0.104257, 0.516561, 0.29039, 0.126123, 0.0707013, -1.10344, 0.193153, -0.0045076, -0.273413, -0.11481, 0.726516, -0.325825, -1.18814, -0.855196, 0.638498, 0.0395021, 1
-0.135198, -0.0432577, 0.0965661, -0.0407237, -0.143106, 0.0726556, 0.192256, -0.180807, -0.0248547, -0.210508, 0.120481, -0.314013, 0.123121, -0.340978, -0.1777, 0.00422555, -0.00159609, 0.00572047, 0.40831, 0.156954, 0.310503, -0.260704, -0.019415, 0.190931, 0.300386, -0.385539, 0.21133, -0.129685, -0.185013, 0.101759, -0.0892043, 0.18681, -0.0354958, 0.341925, -0.155122, -0.152535, -0.154772, -0.0819031, 0.285489, 0.183614, -0.28651, -0.00627707, -0.0274532, -0.161272, -0.0409605, 0.364826, -0.0380906, -0.317801, 0.158617, 0.199046, 0.0371521, -0.271171, 0.169276, -0.060924, 0.105744, 0.00988794, 0.340877, 0.184848, -0.210427, 0.111079, -0.0475673, -0.378435, -0.126803, -0.045947, -0.0835287, -0.0983982, -0.0734153, -0.196712, -0.371559, 0.0549105, -0.0274119, 0.215927, 0.0923388, 0.0877495, -0.177481, 0.0336749, -0.257854, -0.0400483, -0.0038556, 0.0975945, 0.158671, -0.229671, -0.0340829, -0.0103173, 0.0181991, 0.305107, -0.0578566, 0.121024, -0.0229535, -0.326716, 0.0109082, 0.0858014, 0.0164548, -0.138311, 0.329873, 0.0392152, -0.214497, -0.239904, 0.130066, -0.0325103, 1
-0.0230869, -0.181142, 7.43436e-05, -0.0193667, -0.100214, 0.145368, 0.397563, -0.413965, 0.102764, 0.100663, 0.239269, -0.367556, 0.195054, -0.517194, 0.0556995, 0.086522, 0.376885, -0.208284, 0.620424, 0.0726525, 0.242343, -0.119042, -0.1091, 0.236212, 0.516331, -0.601797, 0.194835, -0.165727, -0.694748, 0.308195, 0.0994198, 0.102178, 0.522529, 0.321391, -0.408481, -0.642861, -0.284383, 0.00179161, 0.366377, 0.00493802, -0.231144, 0.148719, 0.065676, -0.0584496, 0.161503, 0.341923, 0.0814631, -0.623307, 0.17922, 0.571572, 0.0403845, -0.521254, 0.227411, 0.245903, 0.0316969, 0.416787, 0.211157, 0.218496, -0.613029, 0.196013, -0.252958, -0.192058, -0.230587, -0.0813562, -0.152022, 0.0625084, 0.0105544, -0.282266, -0.260317, -0.114904, 0.0310787, 0.444764, 0.399681, 0.064881, -0.294197, 0.236288, -0.242463, 0.0746735, -0.510283, -0.0477185, -0.0325983, -0.580748, 0.00128452, 0.0970613, 0.340002, 0.088988, -0.134196, 0.176545, 0.126253, -0.270579, 0.195278, 0.188051, -0.0422997, 0.162308, 0.00205799, -0.153024, -0.433441, -0.511426, 0.349385, -0.218807, 1
0.0529434, -0.230734, -0.264533, -0.143157, -0.0638492, 0.0443593, 0.408894, -0.2254, 0.209923, -0.0071655, -0.183853, -0.812216, 0.137986, -0.539385, -0.266931, -0.072872, -0.00641931, -0.235164, 0.933017, 0.268886, 0.34757, 0.0272217, -0.0816734, 0.36535, 0.479134, -0.489387, 0.0865304, -0.0875376, -0.371894, 0.208299, -0.0737505, 0.0990384, 0.463806, 0.72378, -0.437665, -0.720367, -0.437889, -0.113939, 0.108236, 0.393327, -0.495082, 0.176357, -0.0330732, -0.322368, 0.00319363, 0.480412, 0.150902, -0.912528, 0.0701571, 0.171902, -0.235314, -0.120227, 0.190021, 0.0924057, -0.123162, 0.160936, 0.432858, 0.180226, -0.55967, 0.334158, -0.0946004, -0.541805, -0.173143, -0.0534512, -0.305796, 0.177815, -0.323205, -0.183306, -0.212182, -0.0469387, 0.088954, 0.649146, 0.376477, 0.0644214, -0.100407, 0.309029, -0.211916, 0.0564789, -0.0967386, 0.207284, -0.0408086, -0.563641, 0.0472059, 0.11528, 0.066989, 0.243255, 0.0357663, 0.295946, -0.0984864, -0.193516, 0.101987, -0.00997777, -0.100864, 0.19088, 0.222415, -0.00120222, -0.638391, -0.55383, 0.47646, 0.241189, 1
0.126221, -0.145669, -1.09467, -0.426738, 0.279801, -0.595438, 0.379636, 0.181642, 0.012836, 0.00781265, -0.554581, -0.633217, -0.165092, 0.0369411, -0.0166011, -0.593779, -0.421156, -0.410017, 0.839223, 0.28169, -0.109675, -0.00910302, -0.141427, -0.239047, 0.263254, -0.0359863, 0.347368, 0.282866, 0.103593, 0.553186, 0.0151668, 0.00257136, 0.28027, 1.04734, -0.382868, -0.0239263, -0.478564, 0.290726, -0.351535, 0.321565, -0.253892, -0.00826357, 0.0835822, -0.135448, -0.00828057, 0.363531, 0.378942, -0.47233, -0.105341, 0.00232355, -0.262968, 0.23534, -0.156652, -0.279186, 0.10761, -0.345097, 0.372683, -0.452951, -0.17036, 0.324369, 0.157607, -0.608143, -0.0879877, 0.0579143, -0.513126, 0.049866, -0.572194, 0.17645, -0.40578, -0.118194, -0.00583112, 0.429277, 0.419077, 0.0316193, 0.444539, 0.526515, -0.0378043, -0.145479, 0.264225, 0.517805, -0.033646, 0.0723542, 0.130759, -0.504728, -0.277463, 0.206295, 0.379815, 0.111911, -0.114979, -0.293915, 0.0561474, -0.329873, -0.566562, 0.156395, 0.018315, -0.127855, -0.226324, -0.530623, 0.323942, 0.580677, 1
-0.0858435, -0.190391, -0.69435, -0.374308, 0.272922, -0.261192, 0.245134, 0.272415, -0.025376, -0.116367, -0.154921, -0.827131, -0.0184888, 0.171796, -0.062779, -0.40351, -0.494929, -0.314984, 0.832592, -0.0485682, 0.164771, 0.0961243, -0.423011, -0.217632, 0.17765, 0.0141295, 0.135681, 0.108407, 0.373966, 0.433622, -0.271691, -0.409512, 0.177333, 0.725301, -0.558297, -0.309486, -0.461031, 0.100175, -0.0181851, 0.431056, -0.700767, 0.132146, 0.209999, -0.0603738, 0.0922842, 0.0486607, 0.346521, -0.534159, 0.0941034, 0.105163, 0.216173, 0.227897, -0.305852, -0.287581, 0.0977939, -0.348088, 0.350037, -0.595697, 0.0720629, 0.302155, -0.144923, -0.594033, -0.050515, 0.136664, -0.485598, -0.196596, -0.487841, 0.0463005, -0.173484, -0.116497, 0.174028, 0.17304, 0.40647, 0.0491219, 0.447701, 0.0527001, -0.403978, 0.111576, 0.231192, 0.608716, -0.200013, -0.277303, 0.317143, -0.208195, -0.346025, 0.381617, 0.0251684, 0.358115, 0.120134, -0.314999, 0.00859725, -0.337765, -0.272474, 0.25436, -0.154104, -0.288668, -0.425384, -0.489055, 0.368424, 0.34657, 1
